X,Y_fit
464.0,0.002803781990940031
465.0,0.0028018510940518984
466.0,0.002799925670653951
467.0,0.002798005693534712
468.0,0.0027960911356758817
469.0,0.002794181970250561
470.0,0.002792278170621488
471.0,0.002790379710339297
472.0,0.002788486563140801
473.0,0.002786598702947287
474.0,0.0027847161038628337
475.0,0.002782838740172649
476.0,0.002780966586341424
477.0,0.0027790996170117084
478.0,0.002777237807002298
479.0,0.0027753811313066487
480.0,0.0027735295650912982
481.0,0.0027716830836943163
482.0,0.002769841662623762
483.0,0.0027680052775561643
484.0,0.0027661739043350147
485.0,0.002764347518969283
486.0,0.002762526097631942
487.0,0.002760709616658514
488.0,0.0027588980525456285
489.0,0.0027570913819495997
490.0,0.0027552895816850176
491.0,0.0027534926287233535
492.0,0.0027517005001915828
493.0,0.0027499131733708195
494.0,0.002748130625694969
495.0,0.0027463528347493943
496.0,0.0027445797782695938
497.0,0.0027428114341398963
498.0,0.00274104778039217
499.0,0.002739288795204544
500.0,0.0027375344569001425
501.0,0.002735784743945835
502.0,0.0027340396349509978
503.0,0.002732299108666289
504.0,0.002730563143982438
505.0,0.0027288317199290458
506.0,0.002727104815673397
507.0,0.002725382410519288
508.0,0.002723664483905866
509.0,0.0027219510154064754
510.0,0.002720241984727525
511.0,0.002718537371707359
512.0,0.002716837156315145
513.0,0.0027151413186497714
514.0,0.002713449838938755
515.0,0.0027117626975371625
516.0,0.002710079874926542
517.0,0.0027084013517138647
518.0,0.002706727108630479
519.0,0.002705057126531074
520.0,0.002703391386392655
521.0,0.002701729869313527
522.0,0.0027000725565122907
523.0,0.0026984194293268506
524.0,0.002696770469213427
525.0,0.0026951256577455846
526.0,0.0026934849766132667
527.0,0.0026918484076218414
528.0,0.002690215932691156
529.0,0.0026885875338546012
530.0,0.0026869631932581873
531.0,0.0026853428931596247
532.0,0.002683726615927416
533.0,0.0026821143440399608
534.0,0.002680506060084663
535.0,0.0026789017467570516
536.0,0.0026773013868599065
537.0,0.002675704963302399
538.0,0.0026741124590992328
539.0,0.0026725238573698015
540.0,0.0026709391413373474
541.0,0.0026693582943281323
542.0,0.0026677812997706186
543.0,0.002666208141194652
544.0,0.002664638802230658
545.0,0.002663073266608844
546.0,0.002661511518158408
547.0,0.002659953540806759
548.0,0.0026583993185787386
549.0,0.002656848835595857
550.0,0.002655302076075533
551.0,0.002653759024330339
552.0,0.002652219664767258
553.0,0.0026506839818869455
554.0,0.0026491519602829983
555.0,0.0026476235846412313
556.0,0.0026460988397389576
557.0,0.002644577710444282
558.0,0.0026430601817153975
559.0,0.002641546238599886
560.0,0.002640035866234031
561.0,0.00263852904984213
562.0,0.002637025774735824
563.0,0.0026355260263134224
564.0,0.002634029790059238
565.0,0.002632537051542933
566.0,0.002631047796418864
567.0,0.0026295620104254363
568.0,0.0026280796793844673
569.0,0.002626600789200549
570.0,0.0026251253258604223
571.0,0.0026236532754323563
572.0,0.0026221846240655276
573.0,0.0026207193579894177
574.0,0.0026192574635131994
575.0,0.002617798927025144
576.0,0.002616343734992025
577.0,0.0026148918739585312
578.0,0.0026134433305466847
579.0,0.0026119980914552595
580.0,0.0026105561434592132
581.0,0.002609117473409122
582.0,0.002607682068230614
583.0,0.002606249914923815
584.0,0.0026048210005627983
585.0,0.002603395312295037
586.0,0.0026019728373408635
587.0,0.002600553562992931
588.0,0.0025991374766156845
589.0,0.0025977245656448322
590.0,0.0025963148175868235
591.0,0.002594908220018333
592.0,0.002593504760585745
593.0,0.0025921044270046495
594.0,0.002590707207059334
595.0,0.0025893130886022876
596.0,0.002587922059553706
597.0,0.0025865341079009995
598.0,0.002585149221698309
599.0,0.0025837673890660245
600.0,0.002582388598190305
601.0,0.0025810128373226107
602.0,0.0025796400947792277
603.0,0.002578270358940809
604.0,0.0025769036182519112
605.0,0.0025755398612205384
606.0,0.002574179076417688
607.0,0.0025728212524769064
608.0,0.002571466378093838
609.0,0.0025701144420257915
610.0,0.002568765433091298
611.0,0.002567419340169679
612.0,0.0025660761522006176
613.0,0.002564735858183734
614.0,0.0025633984471781597
615.0,0.0025620639083021248
616.0,0.0025607322307325377
617.0,0.002559403403704579
618.0,0.0025580774165112896
619.0,0.00255675425850317
620.0,0.0025554339190877774
621.0,0.00255411638772933
622.0,0.0025528016539483134
623.0,0.0025514897073210885
624.0,0.002550180537479506
625.0,0.002548874134110523
626.0,0.002547570486955821
627.0,0.0025462695858114283
628.0,0.0025449714205273487
629.0,0.002543675981007189
630.0,0.0025423832572077903
631.0,0.002541093239138864
632.0,0.002539805916862631
633.0,0.002538521280493462
634.0,0.0025372393201975236
635.0,0.0025359600261924235
636.0,0.002534683388746863
637.0,0.002533409398180288
638.0,0.0025321380448625488
639.0,0.0025308693192135547
640.0,0.0025296032117029387
641.0,0.0025283397128497234
642.0,0.002527078813221984
643.0,0.002525820503436524
644.0,0.0025245647741585437
645.0,0.0025233116161013183
646.0,0.0025220610200258754
647.0,0.002520812976740676
648.0,0.0025195674771012993
649.0,0.002518324512010127
650.0,0.0025170840724160334
651.0,0.002515846149314075
652.0,0.002514610733745188
653.0,0.0025133778167958803
654.0,0.002512147389597933
655.0,0.002510919443328101
656.0,0.0025096939692078168
657.0,0.0025084709585028965
658.0,0.002507250402523246
659.0,0.0025060322926225777
660.0,0.0025048166201981164
661.0,0.002503603376690321
662.0,0.0025023925535825977
663.0,0.0025011841424010216
664.0,0.0024999781347140614
665.0,0.0024987745221322992
666.0,0.0024975732963081606
667.0,0.002496374448935642
668.0,0.002495177971750044
669.0,0.0024939838565277003
670.0,0.002492792095085717
671.0,0.002491602679281707
672.0,0.0024904156010135334
673.0,0.0024892308522190456
674.0,0.0024880484248758277
675.0,0.0024868683110009404
676.0,0.002485690502650672
677.0,0.0024845149919202852
678.0,0.0024833417709437706
679.0,0.002482170831893598
680.0,0.0024810021669804745
681.0,0.002479835768453099
682.0,0.002478671628597924
683.0,0.0024775097397389152
684.0,0.0024763500942373146
685.0,0.0024751926844914056
686.0,0.0024740375029362795
687.0,0.0024728845420436043
688.0,0.0024717337943213936
689.0,0.0024705852523137805
690.0,0.0024694389086007905
691.0,0.0024682947557981157
692.0,0.0024671527865568945
693.0,0.002466012993563489
694.0,0.002464875369539265
695.0,0.002463739907240377
696.0,0.0024626065994575487
697.0,0.0024614754390158604
698.0,0.0024603464187745376
699.0,0.002459219531626737
700.0,0.002458094770499339
701.0,0.0024569721283527394
702.0,0.0024558515981806424
703.0,0.0024547331730098566
704.0,0.0024536168459000918
705.0,0.002452502609943756
706.0,0.002451390458265757
707.0,0.002450280384023302
708.0,0.0024491723804057025
709.0,0.0024480664406341768
710.0,0.0024469625579616556
711.0,0.0024458607256725912
712.0,0.002444760937082765
713.0,0.002443663185539096
714.0,0.002442567464419455
715.0,0.0024414737671324765
716.0,0.002440382087117373
717.0,0.002439292417843749
718.0,0.002438204752811422
719.0,0.002437119085550236
720.0,0.0024360354096198853
721.0,0.0024349537186097335
722.0,0.002433874006138636
723.0,0.002432796265854765
724.0,0.0024317204914354328
725.0,0.0024306466765869196
726.0,0.002429574815044299
727.0,0.0024285049005712688
728.0,0.0024274369269599813
729.0,0.002426370888030872
730.0,0.002425306777632495
731.0,0.002424244589641356
732.0,0.0024231843179617456
733.0,0.0024221259565255764
734.0,0.0024210694992922227
735.0,0.002420014940248355
736.0,0.002418962273407783
737.0,0.002417911492811295
738.0,0.002416862592526498
739.0,0.0024158155666476663
740.0,0.0024147704092955797
741.0,0.002413727114617373
742.0,0.00241268567678638
743.0,0.002411646090001983
744.0,0.0024106083484894594
745.0,0.002409572446499835
746.0,0.00240853837830973
747.0,0.002407506138221215
748.0,0.0024064757205616624
749.0,0.0024054471196835983
750.0,0.002404420329964563
751.0,0.0024033953458069608
752.0,0.002402372161637921
753.0,0.0024013507719091564
754.0,0.002400331171096818
755.0,0.0023993133537013604
756.0,0.0023982973142474
757.0,0.0023972830472835773
758.0,0.0023962705473824196
759.0,0.0023952598091402074
760.0,0.002394250827176835
761.0,0.002393243596135681
762.0,0.0023922381106834725
763.0,0.002391234365510152
764.0,0.002390232355328749
765.0,0.0023892320748752477
766.0,0.002388233518908457
767.0,0.0023872366822098832
768.0,0.002386241559583602
769.0,0.0023852481458561305
770.0,0.002384256435876303
771.0,0.0023832664245151446
772.0,0.002382278106665747
773.0,0.002381291477243146
774.0,0.002380306531184198
775.0,0.0023793232634474605
776.0,0.0023783416690130667
777.0,0.00237736174288261
778.0,0.002376383480079024
779.0,0.0023754068756464608
780.0,0.0023744319246501774
781.0,0.0023734586221764178
782.0,0.0023724869633322946
783.0,0.0023715169432456775
784.0,0.002370548557065077
785.0,0.00236958179995953
786.0,0.0023686166671184885
787.0,0.002367653153751706
788.0,0.002366691255089129
789.0,0.0023657309663807817
790.0,0.0023647722828966608
791.0,0.0023638151999266234
792.0,0.0023628597127802807
793.0,0.0023619058167868873
794.0,0.0023609535072952386
795.0,0.00236000277967356
796.0,0.0023590536293094056
797.0,0.00235810605160955
798.0,0.0023571600419998863
799.0,0.002356215595925322
800.0,0.0023552727088496763
801.0,0.002354331376255577
802.0,0.0023533915936443613
803.0,0.002352453356535974
804.0,0.002351516660468867
805.0,0.002350581500999901
806.0,0.002349647873704245
807.0,0.002348715774175281
808.0,0.0023477851980245037
809.0,0.0023468561408814255
810.0,0.0023459285983934808
811.0,0.0023450025662259282
812.0,0.0023440780400617576
813.0,0.0023431550156015964
814.0,0.0023422334885636127
815.0,0.002341313454683427
816.0,0.0023403949097140155
817.0,0.00233947784942562
818.0,0.002338562269605658
819.0,0.002337648166058629
820.0,0.002336735534606028
821.0,0.002335824371086252
822.0,0.0023349146713545154
823.0,0.0023340064312827595
824.0,0.002333099646759564
825.0,0.002332194313690061
826.0,0.002331290427995848
827.0,0.0023303879856149037
828.0,0.0023294869825014985
829.0,0.0023285874146261134
830.0,0.002327689277975353
831.0,0.002326792568551864
832.0,0.00232589728237425
833.0,0.0023250034154769887
834.0,0.002324110963910351
835.0,0.0023232199237403187
836.0,0.002322330291048502
837.0,0.002321442061932062
838.0,0.0023205552325036255
839.0,0.00231966979889121
840.0,0.0023187857572381436
841.0,0.0023179031037029833
842.0,0.002317021834459441
843.0,0.0023161419456963024
844.0,0.0023152634336173514
845.0,0.0023143862944412946
846.0,0.0023135105244016813
847.0,0.0023126361197468325
848.0,0.0023117630767397618
849.0,0.002310891391658103
850.0,0.002310021060794034
851.0,0.0023091520804542046
852.0,0.0023082844469596614
853.0,0.0023074181566457765
854.0,0.002306553205862174
855.0,0.0023056895909726576
856.0,0.0023048273083551415
857.0,0.0023039663544015742
858.0,0.002303106725517874
859.0,0.0023022484181238543
860.0,0.0023013914286531554
861.0,0.0023005357535531745
862.0,0.0022996813892849975
863.0,0.0022988283323233296
864.0,0.0022979765791564287
865.0,0.002297126126286035
866.0,0.0022962769702273064
867.0,0.00229542910750875
868.0,0.0022945825346721567
869.0,0.0022937372482725346
870.0,0.0022928932448780426
871.0,0.0022920505210699267
872.0,0.002291209073442454
873.0,0.002290368898602848
874.0,0.0022895299931712265
875.0,0.0022886923537805354
876.0,0.0022878559770764867
877.0,0.002287020859717496
878.0,0.0022861869983746186
879.0,0.0022853543897314887
880.0,0.002284523030484257
881.0,0.0022836929173415295
882.0,0.002282864047024306
883.0,0.0022820364162659196
884.0,0.0022812100218119777
885.0,0.0022803848604203
886.0,0.0022795609288608597
887.0,0.0022787382239157256
888.0,0.002277916742379001
889.0,0.002277096481056767
890.0,0.0022762774367670233
891.0,0.002275459606339631
892.0,0.0022746429866162543
893.0,0.002273827574450305
894.0,0.0022730133667068836
895.0,0.002272200360262724
896.0,0.0022713885520061383
897.0,0.0022705779388369597
898.0,0.002269768517666486
899.0,0.0022689602854174284
900.0,0.0022681532390238512
901.0,0.002267347375431123
902.0,0.002266542691595858
903.0,0.0022657391844858655
904.0,0.0022649368510800935
905.0,0.0022641356883685774
906.0,0.0022633356933523877
907.0,0.002262536863043575
908.0,0.002261739194465119
909.0,0.002260942684650878
910.0,0.0022601473306455345
911.0,0.0022593531295045464
912.0,0.0022585600782940936
913.0,0.0022577681740910296
914.0,0.0022569774139828288
915.0,0.0022561877950675376
916.0,0.0022553993144537247
917.0,0.0022546119692604316
918.0,0.0022538257566171215
919.0,0.0022530406736636322
920.0,0.002252256717550127
921.0,0.002251473885437046
922.0,0.002250692174495058
923.0,0.002249911581905012
924.0,0.00224913210485789
925.0,0.0022483537405547614
926.0,0.002247576486206733
927.0,0.0022468003390349036
928.0,0.0022460252962703173
929.0,0.002245251355153918
930.0,0.002244478512936503
931.0,0.002243706766878675
932.0,0.002242936114250801
933.0,0.002242166552332964
934.0,0.0022413980784149173
935.0,0.002240630689796043
936.0,0.002239864383785306
937.0,0.002239099157701208
938.0,0.002238335008871746
939.0,0.002237571934634368
940.0,0.002236809932335929
941.0,0.002236048999332648
942.0,0.0022352891329900657
943.0,0.0022345303306830007
944.0,0.0022337725897955073
945.0,0.0022330159077208348
946.0,0.002232260281861383
947.0,0.0022315057096286613
948.0,0.002230752188443249
949.0,0.002229999715734752
950.0,0.002229248288941762
951.0,0.0022284979055118156
952.0,0.002227748562901354
953.0,0.0022270002585756837
954.0,0.002226252990008935
955.0,0.0022255067546840214
956.0,0.0022247615500926013
957.0,0.002224017373735039
958.0,0.0022232742231203632
959.0,0.0022225320957662306
960.0,0.0022217909891988842
961.0,0.0022210509009531164
962.0,0.0022203118285722325
963.0,0.0022195737696080074
964.0,0.0022188367216206526
965.0,0.002218100682178776
966.0,0.0022173656488593445
967.0,0.002216631619247647
968.0,0.0022158985909372575
969.0,0.002215166561529997
970.0,0.002214435528635899
971.0,0.0022137054898731705
972.0,0.0022129764428681564
973.0,0.002212248385255304
974.0,0.0022115213146771283
975.0,0.0022107952287841715
976.0,0.002210070125234973
977.0,0.0022093460016960314
978.0,0.002208622855841768
979.0,0.0022079006853544946
980.0,0.002207179487924378
981.0,0.002206459261249404
982.0,0.002205740003035344
983.0,0.0022050217109957203
984.0,0.002204304382851773
985.0,0.002203588016332426
986.0,0.0022028726091742517
987.0,0.002202158159121439
988.0,0.0022014446639257606
989.0,0.0022007321213465374
990.0,0.0022000205291506088
991.0,0.002199309885112297
992.0,0.0021986001870133755
993.0,0.0021978914326430373
994.0,0.0021971836197978625
995.0,0.002196476746281785
996.0,0.002195770809906061
997.0,0.00219506580848924
998.0,0.002194361739857128
999.0,0.0021936586018427603
1000.0,0.00219295639228637
1001.0,0.0021922551090353543
1002.0,0.0021915547499442457
1003.0,0.0021908553128746813
1004.0,0.0021901567956953707
1005.0,0.002189459196282068
1006.0,0.0021887625125175374
1007.0,0.0021880667422915297
1008.0,0.0021873718835007452
1009.0,0.002186677934048809
1010.0,0.002185984891846238
1011.0,0.0021852927548104157
1012.0,0.002184601520865557
1013.0,0.002183911187942684
1014.0,0.0021832217539795953
1015.0,0.0021825332169208367
1016.0,0.002181845574717673
1017.0,0.0021811588253280597
1018.0,0.0021804729667166127
1019.0,0.002179787996854584
1020.0,0.002179103913719829
1021.0,0.002178420715296782
1022.0,0.002177738399576427
1023.0,0.0021770569645562696
1024.0,0.0021763764082403103
1025.0,0.002175696728639017
1026.0,0.0021750179237692976
1027.0,0.0021743399916544725
1028.0,0.002173662930324248
1029.0,0.0021729867378146904
1030.0,0.002172311412168198
1031.0,0.0021716369514334743
1032.0,0.0021709633536655033
1033.0,0.002170290616925521
1034.0,0.0021696187392809922
1035.0,0.002168947718805582
1036.0,0.0021682775535791297
1037.0,0.0021676082416876253
1038.0,0.0021669397812231826
1039.0,0.0021662721702840134
1040.0,0.002165605406974403
1041.0,0.002164939489404684
1042.0,0.0021642744156912127
1043.0,0.0021636101839563418
1044.0,0.002162946792328399
1045.0,0.002162284238941658
1046.0,0.002161622521936318
1047.0,0.002160961639458477
1048.0,0.002160301589660108
1049.0,0.0021596423706990338
1050.0,0.002158983980738905
1051.0,0.002158326417949175
1052.0,0.0021576696805050755
1053.0,0.0021570137665875935
1054.0,0.0021563586743834477
1055.0,0.002155704402085064
1056.0,0.002155050947890555
1057.0,0.0021543983100036934
1058.0,0.0021537464866338892
1059.0,0.0021530954759961707
1060.0,0.0021524452763111565
1061.0,0.002151795885805035
1062.0,0.0021511473027095423
1063.0,0.0021504995252619383
1064.0,0.002149852551704986
1065.0,0.002149206380286927
1066.0,0.002148561009261461
1067.0,0.002147916436887723
1068.0,0.0021472726614302612
1069.0,0.0021466296811590156
1070.0,0.002145987494349296
1071.0,0.0021453460992817593
1072.0,0.0021447054942423907
1073.0,0.0021440656775224788
1074.0,0.002143426647418597
1075.0,0.00214278840223258
1076.0,0.002142150940271506
1077.0,0.002141514259847671
1078.0,0.0021408783592785714
1079.0,0.0021402432368868834
1080.0,0.002139608891000439
1081.0,0.002138975319952209
1082.0,0.0021383425220802793
1083.0,0.0021377104957278343
1084.0,0.0021370792392431323
1085.0,0.0021364487509794887
1086.0,0.002135819029295254
1087.0,0.0021351900725537936
1088.0,0.0021345618791234707
1089.0,0.0021339344473776216
1090.0,0.0021333077756945417
1091.0,0.0021326818624574605
1092.0,0.002132056706054525
1093.0,0.0021314323048787815
1094.0,0.002130808657328152
1095.0,0.0021301857618054192
1096.0,0.002129563616718205
1097.0,0.0021289422204789515
1098.0,0.0021283215715049036
1099.0,0.002127701668218088
1100.0,0.0021270825090452966
1101.0,0.002126464092418066
1102.0,0.002125846416772659
1103.0,0.0021252294805500487
1104.0,0.0021246132821958956
1105.0,0.002123997820160533
1106.0,0.0021233830928989476
1107.0,0.0021227690988707597
1108.0,0.0021221558365402088
1109.0,0.002121543304376132
1110.0,0.002120931500851947
1111.0,0.002120320424445637
1112.0,0.0021197100736397275
1113.0,0.002119100446921275
1114.0,0.002118491542781844
1115.0,0.002117883359717494
1116.0,0.002117275896228758
1117.0,0.002116669150820628
1118.0,0.0021160631220025375
1119.0,0.0021154578082883428
1120.0,0.002114853208196307
1121.0,0.002114249320249083
1122.0,0.0021136461429736965
1123.0,0.0021130436749015307
1124.0,0.002112441914568305
