 0.000000206	 0.000000000
 0.000000213	 0.000000000
 0.000000219	 0.000000000
 0.000000226	 0.000000000
 0.000000234	 0.000000000
 0.000000241	 0.000000000
 0.000000249	 0.000000000
 0.000000257	 0.000000000
 0.000000265	 0.000000000
 0.000000274	 0.000000000
 0.000000282	 0.000000000
 0.000000291	 0.000000000
 0.000000301	 0.000000226
 0.000000310	 0.000000000
 0.000000320	 0.000000000
 0.000000331	 0.000000000
 0.000000341	 0.000000226
 0.000000352	 0.000000000
 0.000000363	 0.000000000
 0.000000375	 0.000000000
 0.000000387	 0.000000000
 0.000000399	 0.000000000
 0.000000412	 0.000000000
 0.000000425	 0.000000000
 0.000000439	 0.000000000
 0.000000453	 0.000000000
 0.000000468	 0.000000000
 0.000000483	 0.000000000
 0.000000498	 0.000000000
 0.000000514	 0.000000000
 0.000000531	 0.000000226
 0.000000548	 0.000000000
 0.000000565	 0.000000000
 0.000000583	 0.000000000
 0.000000602	 0.000000453
 0.000000621	 0.000000000
 0.000000641	 0.000000000
 0.000000662	 0.000000226
 0.000000683	 0.000000000
 0.000000705	 0.000000000
 0.000000727	 0.000000000
 0.000000751	 0.000000000
 0.000000775	 0.000000000
 0.000000799	 0.000000000
 0.000000825	 0.000000000
 0.000000852	 0.000000000
 0.000000879	 0.000000000
 0.000000907	 0.000000000
 0.000000936	 0.000000000
 0.000000966	 0.000000000
 0.000000997	 0.000000226
 0.000001029	 0.000000000
 0.000001062	 0.000000000
 0.000001096	 0.000000453
 0.000001131	 0.000000000
 0.000001167	 0.000000000
 0.000001205	 0.000000000
 0.000001243	 0.000000000
 0.000001283	 0.000000000
 0.000001324	 0.000000226
 0.000001367	 0.000000000
 0.000001411	 0.000000453
 0.000001456	 0.000000000
 0.000001502	 0.000000000
 0.000001551	 0.000000000
 0.000001600	 0.000000226
 0.000001652	 0.000000226
 0.000001705	 0.000000226
 0.000001759	 0.000000000
 0.000001816	 0.000000000
 0.000001874	 0.000000453
 0.000001934	 0.000000000
 0.000001996	 0.000000000
 0.000002060	 0.000000000
 0.000002126	 0.000000000
 0.000002194	 0.000000226
 0.000002264	 0.000000000
 0.000002337	 0.000000000
 0.000002412	 0.000000226
 0.000002489	 0.000000000
 0.000002569	 0.000000000
 0.000002651	 0.000000000
 0.000002736	 0.000000000
 0.000002824	 0.000000000
 0.000002914	 0.000000000
 0.000003007	 0.000000226
 0.000003104	 0.000000000
 0.000003203	 0.000000226
 0.000003306	 0.000000453
 0.000003412	 0.000000226
 0.000003521	 0.000000226
 0.000003634	 0.000000000
 0.000003751	 0.000000000
 0.000003871	 0.000000000
 0.000003995	 0.000000226
 0.000004123	 0.000000226
 0.000004255	 0.000000453
 0.000004391	 0.000000453
 0.000004532	 0.000000453
 0.000004677	 0.000000000
 0.000004827	 0.000000453
 0.000004982	 0.000000226
 0.000005142	 0.000000000
 0.000005306	 0.000000226
 0.000005476	 0.000000453
 0.000005652	 0.000000000
 0.000005833	 0.000000000
 0.000006020	 0.000000226
 0.000006213	 0.000000453
 0.000006412	 0.000000000
 0.000006618	 0.000000453
 0.000006830	 0.000000000
 0.000007049	 0.000000679
 0.000007274	 0.000000906
 0.000007508	 0.000000000
 0.000007748	 0.000000226
 0.000007997	 0.000000453
 0.000008253	 0.000001132
 0.000008517	 0.000000226
 0.000008790	 0.000000453
 0.000009072	 0.000000453
 0.000009363	 0.000000679
 0.000009663	 0.000000679
 0.000009972	 0.000000226
 0.000010292	 0.000000226
 0.000010622	 0.000000453
 0.000010962	 0.000000226
 0.000011314	 0.000000000
 0.000011676	 0.000000679
 0.000012050	 0.000000226
 0.000012437	 0.000000679
 0.000012835	 0.000000226
 0.000013246	 0.000000000
 0.000013671	 0.000000679
 0.000014109	 0.000000226
 0.000014561	 0.000001132
 0.000015028	 0.000000453
 0.000015510	 0.000000679
 0.000016007	 0.000000453
 0.000016520	 0.000001585
 0.000017049	 0.000000226
 0.000017595	 0.000001132
 0.000018159	 0.000000453
 0.000018741	 0.000001132
 0.000019342	 0.000000453
 0.000019962	 0.000000906
 0.000020602	 0.000000679
 0.000021262	 0.000001132
 0.000021943	 0.000000906
 0.000022646	 0.000001132
 0.000023372	 0.000001811
 0.000024121	 0.000000679
 0.000024894	 0.000001132
 0.000025692	 0.000000906
 0.000026516	 0.000000906
 0.000027365	 0.000000906
 0.000028242	 0.000000453
 0.000029147	 0.000001585
 0.000030082	 0.000000906
 0.000031046	 0.000001811
 0.000032041	 0.000001132
 0.000033067	 0.000001359
 0.000034127	 0.000001585
 0.000035221	 0.000001585
 0.000036350	 0.000002264
 0.000037515	 0.000002491
 0.000038717	 0.000001132
 0.000039958	 0.000000906
 0.000041238	 0.000001359
 0.000042560	 0.000001585
 0.000043924	 0.000002491
 0.000045331	 0.000001585
 0.000046784	 0.000001811
 0.000048284	 0.000001585
 0.000049831	 0.000001132
 0.000051428	 0.000001132
 0.000053076	 0.000001359
 0.000054777	 0.000002717
 0.000056533	 0.000002264
 0.000058345	 0.000002717
 0.000060214	 0.000002264
 0.000062144	 0.000001811
 0.000064136	 0.000002491
 0.000066191	 0.000002717
 0.000068312	 0.000002264
