 0.000000043	 0.000000000
 0.000000044	 0.000000125
 0.000000046	 0.000000000
 0.000000047	 0.000000000
 0.000000049	 0.000000000
 0.000000050	 0.000000000
 0.000000052	 0.000000000
 0.000000053	 0.000000000
 0.000000055	 0.000000000
 0.000000057	 0.000000125
 0.000000059	 0.000000125
 0.000000060	 0.000000000
 0.000000062	 0.000000000
 0.000000064	 0.000000125
 0.000000066	 0.000000125
 0.000000068	 0.000000000
 0.000000070	 0.000000000
 0.000000073	 0.000000125
 0.000000075	 0.000000000
 0.000000077	 0.000000000
 0.000000080	 0.000000000
 0.000000082	 0.000000000
 0.000000085	 0.000000000
 0.000000087	 0.000000000
 0.000000090	 0.000000000
 0.000000093	 0.000000000
 0.000000096	 0.000000000
 0.000000099	 0.000000000
 0.000000102	 0.000000000
 0.000000105	 0.000000000
 0.000000108	 0.000000125
 0.000000112	 0.000000000
 0.000000115	 0.000000000
 0.000000119	 0.000000000
 0.000000123	 0.000000000
 0.000000126	 0.000000000
 0.000000130	 0.000000000
 0.000000134	 0.000000000
 0.000000139	 0.000000000
 0.000000143	 0.000000000
 0.000000147	 0.000000000
 0.000000152	 0.000000125
 0.000000157	 0.000000000
 0.000000162	 0.000000000
 0.000000167	 0.000000000
 0.000000172	 0.000000000
 0.000000177	 0.000000000
 0.000000183	 0.000000125
 0.000000189	 0.000000000
 0.000000195	 0.000000000
 0.000000201	 0.000000000
 0.000000207	 0.000000000
 0.000000213	 0.000000000
 0.000000220	 0.000000000
 0.000000227	 0.000000000
 0.000000234	 0.000000000
 0.000000241	 0.000000000
 0.000000249	 0.000000000
 0.000000257	 0.000000000
 0.000000265	 0.000000000
 0.000000273	 0.000000000
 0.000000282	 0.000000000
 0.000000290	 0.000000000
 0.000000299	 0.000000000
 0.000000309	 0.000000125
 0.000000318	 0.000000000
 0.000000328	 0.000000000
 0.000000339	 0.000000000
 0.000000349	 0.000000000
 0.000000360	 0.000000000
 0.000000372	 0.000000000
 0.000000383	 0.000000000
 0.000000395	 0.000000000
 0.000000407	 0.000000000
 0.000000420	 0.000000000
